CustomerID,first_purchase,last_purchase,n_orders,mean_order_value,frequency,recency,T,monetary,actual_future_purchases
15256,2011-07-14 11:47:00,2011-07-14 11:47:00,1,98.45,0,0,53,98.45,0.0
15257,2011-03-01 12:58:00,2011-03-01 12:58:00,1,317.15,0,0,188,317.15,0.0
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2,311.58000000000004,1,48,122,311.58000000000004,0.0
15260,2010-12-02 12:09:00,2011-08-31 13:55:00,7,258.68142857142857,6,272,277,258.68142857142857,0.0
15261,2011-07-27 15:20:00,2011-07-27 15:20:00,1,254.82,0,0,40,254.82,0.0
15262,2011-01-20 12:16:00,2011-01-20 12:16:00,1,178.95000000000002,0,0,228,178.95000000000002,0.0
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,0,0,11,156.51,0.0
15265,2011-04-18 12:16:00,2011-07-11 14:46:00,2,753.06,1,84,140,753.06,0.0
15266,2011-01-05 13:40:00,2011-01-05 13:40:00,1,119.3,0,0,243,119.3,0.0
15267,2011-06-10 10:24:00,2011-07-07 11:36:00,2,703.88,1,27,87,703.88,3.0
15270,2011-02-02 13:25:00,2011-08-14 10:38:00,5,370.058,4,192,215,370.058,2.0
15271,2010-12-09 13:47:00,2011-08-15 14:35:00,9,152.48222222222222,8,249,270,152.48222222222222,6.0
15279,2010-12-20 10:48:00,2010-12-20 10:48:00,1,290.51,0,0,259,290.51,0.0
15280,2011-06-20 17:14:00,2011-06-20 17:14:00,1,113.12,0,0,77,113.12,0.0
15281,2011-01-10 15:51:00,2011-07-26 09:23:00,8,273.9725,7,196,238,273.9725,1.0
15288,2010-12-09 13:59:00,2011-07-07 10:28:00,4,501.59000000000003,3,209,270,501.59000000000003,1.0
15289,2011-04-04 12:44:00,2011-07-25 11:01:00,2,348.99,1,111,154,348.99,1.0
15290,2010-12-15 16:03:00,2011-08-28 10:54:00,12,282.71583333333336,11,255,264,282.71583333333336,6.0
15291,2010-12-01 09:32:00,2011-06-20 09:44:00,11,300.57,10,201,278,300.57,4.0
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,180.94,0,0,106,180.94,0.0
15296,2011-01-17 11:57:00,2011-08-22 14:20:00,5,519.8979999999999,4,217,231,519.8979999999999,1.0
15298,2010-12-08 13:55:00,2011-07-20 14:58:00,6,461.2,5,224,271,461.2,6.0
15299,2010-12-02 16:48:00,2011-06-28 17:01:00,5,607.0020000000001,4,208,277,607.0020000000001,2.0
15301,2010-12-06 12:21:00,2011-08-18 09:45:00,9,416.4222222222222,8,254,273,416.4222222222222,3.0
15303,2011-02-22 13:59:00,2011-02-22 13:59:00,1,574.02,0,0,195,574.02,0.0
15304,2010-12-06 11:42:00,2011-06-28 08:19:00,6,81.98333333333333,5,203,273,81.98333333333333,2.0
15306,2011-07-14 15:22:00,2011-07-14 15:22:00,1,344.62,0,0,53,344.62,2.0
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,0,0,179,310.47,0.0
15311,2010-12-01 09:41:00,2011-09-02 12:25:00,64,709.86671875,63,275,278,709.86671875,27.0
15312,2010-12-20 12:51:00,2011-08-28 14:00:00,3,264.93333333333334,2,251,259,264.93333333333334,1.0
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,0,0,15,52.0,0.0
15314,2011-05-24 14:39:00,2011-05-24 14:39:00,1,327.97,0,0,104,327.97,0.0
15315,2011-08-15 15:17:00,2011-08-15 15:17:00,1,233.54,0,0,21,233.54,1.0
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,0,0,231,165.0,0.0
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,0,0,188,204.5,0.0
15321,2011-02-21 11:10:00,2011-02-21 11:10:00,1,1159.47,0,0,196,1159.47,2.0
15325,2011-08-28 11:55:00,2011-08-28 11:55:00,1,162.29,0,0,8,162.29,0.0
15326,2011-01-10 11:38:00,2011-01-10 11:38:00,1,311.71,0,0,238,311.71,0.0
15329,2011-06-21 10:37:00,2011-07-28 15:31:00,2,377.0,1,37,76,377.0,1.0
15332,2010-12-05 12:00:00,2010-12-08 14:43:00,4,415.265,3,3,274,415.265,0.0
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,0,0,113,1028.56,0.0
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,3,117.22333333333334,2,16,78,117.22333333333334,0.0
15339,2011-01-25 13:15:00,2011-01-25 13:15:00,1,257.9,0,0,223,257.9,1.0
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,0,0,34,406.09,0.0
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,1,252.42000000000002,0,0,237,252.42000000000002,0.0
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,1,201.60000000000002,0,0,271,201.60000000000002,0.0
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,236.905,1,29,92,236.905,0.0
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,1,115.65,0,0,278,115.65,0.0
15351,2010-12-05 11:49:00,2010-12-05 11:49:00,1,274.67,0,0,274,274.67,6.0
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,2,388.51,1,113,272,388.51,0.0
15356,2010-12-06 14:05:00,2011-08-26 13:25:00,8,284.955,7,262,273,284.955,2.0
15358,2010-12-09 10:04:00,2011-08-11 12:44:00,15,375.98733333333337,14,245,270,375.98733333333337,7.0
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,1,418.92,0,0,266,418.92,0.0
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,1,326.0,0,0,277,326.0,0.0
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,456.595,1,158,159,456.595,0.0
15365,2011-01-28 13:08:00,2011-09-04 15:37:00,2,480.64000000000004,1,219,220,480.64000000000004,5.0
15366,2010-12-16 15:59:00,2010-12-16 15:59:00,1,105.54,0,0,263,105.54,1.0
15367,2011-03-09 13:53:00,2011-04-08 11:50:00,2,708.09,1,29,180,708.09,2.0
15370,2011-01-11 11:32:00,2011-07-21 18:36:00,4,378.365,3,191,237,378.365,3.0
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2007.3999999999999,0,0,42,2007.3999999999999,0.0
15373,2010-12-03 14:40:00,2011-08-16 08:52:00,9,187.43333333333334,8,255,276,187.43333333333334,3.0
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,1,168.0,0,0,33,168.0,0.0
15376,2011-05-01 13:45:00,2011-08-14 15:39:00,2,494.51,1,105,127,494.51,1.0
15379,2010-12-16 13:02:00,2011-06-23 13:13:00,7,529.0414285714286,6,189,263,529.0414285714286,0.0
15380,2010-12-09 15:01:00,2011-07-21 16:33:00,2,291.28000000000003,1,224,270,291.28000000000003,3.0
15381,2011-03-16 13:44:00,2011-05-10 11:55:00,2,298.42499999999995,1,54,173,298.42499999999995,0.0
15382,2011-02-17 12:01:00,2011-06-08 11:57:00,4,531.78,3,110,200,531.78,2.0
15384,2010-12-15 11:34:00,2011-06-23 10:57:00,2,321.205,1,189,264,321.205,0.0
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,0,0,91,394.14,0.0
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,0,0,175,140.54,0.0
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,0,0,77,500.0,0.0
15392,2010-12-14 15:50:00,2010-12-14 15:50:00,1,338.98,0,0,265,338.98,3.0
15393,2011-03-03 16:58:00,2011-03-03 16:58:00,1,124.10000000000001,0,0,186,124.10000000000001,1.0
15394,2010-12-16 12:46:00,2011-05-19 14:27:00,2,718.22,1,154,263,718.22,2.0
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,0,0,230,107.45,0.0
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,1,288.18,0,0,17,288.18,0.0
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,0,0,194,94.0,0.0
15400,2011-03-06 11:27:00,2011-08-18 09:48:00,4,152.8,3,164,183,152.8,1.0
15402,2011-05-27 13:32:00,2011-07-14 12:17:00,2,313.385,1,47,101,313.385,0.0
15405,2011-06-03 14:44:00,2011-06-03 14:44:00,1,349.1,0,0,94,349.1,0.0
15406,2011-02-11 16:19:00,2011-02-11 16:20:00,1,126.145,0,0,206,126.145,1.0
15407,2011-02-07 13:18:00,2011-06-09 11:32:00,3,246.91,2,121,210,246.91,1.0
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,0,0,169,267.18,0.0
15410,2011-03-23 10:15:00,2011-09-01 19:08:00,7,386.17625000000004,6,162,166,386.17625000000004,1.0
15411,2011-06-10 12:30:00,2011-08-07 12:54:00,2,191.10500000000002,1,58,87,191.10500000000002,2.0
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,0,0,76,190.53,0.0
15414,2011-04-11 13:45:00,2011-04-11 13:45:00,1,36.2,0,0,147,36.2,2.0
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,572.8100000000001,0,0,218,572.8100000000001,0.0
15416,2011-03-02 08:41:00,2011-07-07 18:29:00,3,1048.11,2,127,187,1048.11,1.0
15421,2011-02-02 14:36:00,2011-05-08 14:02:00,3,246.45333333333335,2,94,215,246.45333333333335,1.0
15422,2011-01-20 14:17:00,2011-01-20 16:17:00,2,48.85,1,0,228,48.85,0.0
15424,2011-03-30 13:00:00,2011-03-30 13:02:00,2,191.67000000000002,1,0,159,191.67000000000002,0.0
15426,2010-12-05 13:55:00,2011-03-27 16:05:00,2,331.49,1,112,274,331.49,3.0
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,266.65,1,53,172,266.65,0.0
15434,2011-05-23 14:18:00,2011-08-24 16:24:00,3,195.76,2,93,105,195.76,2.0
15436,2011-04-19 16:52:00,2011-04-19 16:52:00,1,489.05,0,0,139,489.05,2.0
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,0,0,167,200.16,0.0
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,0,0,36,156.57999999999998,0.0
15440,2011-05-15 11:30:00,2011-07-26 14:27:00,2,118.83,1,72,113,118.83,1.0
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,0,0,153,594.0,0.0
15443,2011-01-23 13:25:00,2011-08-22 12:52:00,2,342.4,1,210,225,342.4,5.0
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,0,0,169,113.5,0.0
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17,0,0,235,155.17,0.0
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,0,0,217,494.64,0.0
15449,2011-03-23 10:43:00,2011-06-07 16:42:00,2,323.85,1,76,166,323.85,1.0
15452,2011-03-20 15:21:00,2011-03-20 15:21:00,1,247.25,0,0,169,247.25,2.0
15453,2011-06-05 12:37:00,2011-07-31 13:07:00,3,161.67,2,56,92,161.67,4.0
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,0,0,267,179.1,0.0
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,149.07333333333335,2,75,264,149.07333333333335,0.0
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,0,0,167,237.07,0.0
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,216.76,0,0,259,216.76,0.0
15462,2011-06-05 15:36:00,2011-07-19 11:56:00,2,84.9,1,43,92,84.9,1.0
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1048.85,0,0,243,1048.85,0.0
15465,2010-12-05 10:12:00,2011-07-24 10:03:00,15,399.47533333333325,14,230,274,399.47533333333325,3.0
15467,2011-07-10 14:42:00,2011-07-17 15:24:00,2,201.28,1,7,57,201.28,1.0
15469,2011-08-11 16:54:00,2011-08-11 16:54:00,1,304.3,0,0,25,304.3,1.0
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,0,0,18,371.56,0.0
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,0,0,21,905.5,0.0
15482,2010-12-16 10:08:00,2011-06-27 10:29:00,4,525.875,3,193,263,525.875,8.0
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,58.4525,3,105,171,58.4525,0.0
15485,2010-12-01 13:23:00,2011-01-07 17:18:00,2,639.315,1,37,278,639.315,1.0
15489,2011-05-12 12:54:00,2011-05-12 12:54:00,1,348.26,0,0,116,348.26,2.0
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,516.6816666666667,5,140,140,516.6816666666667,0.0
15493,2011-03-14 11:44:00,2011-07-13 11:19:00,3,439.5833333333333,2,120,175,439.5833333333333,2.0
15494,2011-08-10 15:29:00,2011-08-10 15:29:00,1,1127.38,0,0,26,1127.38,1.0
15497,2011-01-24 10:01:00,2011-01-24 10:01:00,1,970.6,0,0,224,970.6,1.0
15498,2010-12-08 12:29:00,2011-08-11 08:39:00,19,480.33526315789476,18,245,271,480.33526315789476,8.0
15502,2010-12-05 15:40:00,2011-08-08 11:45:00,5,1191.106,4,245,274,1191.106,7.0
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,147.09,0,0,267,147.09,0.0
15505,2011-07-07 13:33:00,2011-08-18 10:57:00,3,697.0466666666667,2,41,60,697.0466666666667,2.0
15506,2011-07-24 11:45:00,2011-07-24 11:45:00,1,209.35,0,0,43,209.35,2.0
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,492.36,0,0,76,492.36,0.0
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,166.71166666666667,5,46,140,166.71166666666667,0.0
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,0,0,235,250.0,0.0
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,60.5,1,203,264,60.5,0.0
15513,2010-12-01 11:22:00,2011-08-25 14:34:00,15,595.258,14,267,278,595.258,4.0
15514,2010-12-10 13:50:00,2011-04-28 12:06:00,6,426.99,5,138,269,426.99,5.0
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,0,0,138,267.03,0.0
15518,2011-01-11 12:55:00,2011-08-07 13:08:00,7,232.10857142857142,6,208,237,232.10857142857142,1.0
15521,2011-03-30 09:15:00,2011-07-14 16:12:00,5,423.396,4,106,159,423.396,3.0
15525,2010-12-01 13:17:00,2010-12-01 13:17:00,1,313.93,0,0,278,313.93,2.0
15527,2010-12-20 14:15:00,2011-07-18 11:42:00,5,266.158,4,209,259,266.158,3.0
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,0,0,159,229.33,0.0
15529,2010-12-08 12:24:00,2011-07-20 11:38:00,8,299.885,7,223,271,299.885,3.0
15530,2011-04-07 11:16:00,2011-07-13 12:15:00,3,389.57666666666665,2,97,151,389.57666666666665,1.0
15532,2010-12-16 16:45:00,2011-07-31 13:13:00,3,408.59666666666664,2,226,263,408.59666666666664,1.0
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,134.10000000000002,3,154,232,134.10000000000002,0.0
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,0,0,68,110.92,0.0
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,0,0,19,85.13000000000001,0.0
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,0,0,193,127.86,0.0
15544,2010-12-02 12:47:00,2011-08-12 09:10:00,7,396.05285714285714,6,252,277,396.05285714285714,2.0
15545,2010-12-03 17:28:00,2010-12-03 17:28:00,1,135.32999999999998,0,0,276,135.32999999999998,1.0
15547,2010-12-12 13:26:00,2011-08-21 16:24:00,8,346.33875,7,252,267,346.33875,6.0
15549,2011-01-27 15:38:00,2011-07-05 12:47:00,2,815.84,1,158,221,815.84,1.0
15550,2011-02-11 12:49:00,2011-08-25 15:18:00,3,144.42666666666665,2,195,206,144.42666666666665,1.0
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,0,0,122,90.12,0.0
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,0,0,182,217.2,0.0
15555,2010-12-05 14:45:00,2011-08-28 12:16:00,10,281.994,9,265,274,281.994,6.0
15561,2011-05-08 11:38:00,2011-07-13 11:20:00,3,149.89000000000001,2,65,120,149.89000000000001,1.0
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,0,0,256,134.55,0.0
15563,2010-12-16 11:27:00,2011-05-23 11:44:00,2,367.81,1,158,263,367.81,2.0
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,275.142,4,228,237,275.142,0.0
15570,2010-12-05 12:57:00,2011-07-21 12:29:00,9,314.0755555555556,8,227,274,314.0755555555556,3.0
15572,2011-03-06 14:44:00,2011-08-22 10:44:00,4,388.8225,3,168,183,388.8225,3.0
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,4,175.5625,3,194,277,175.5625,0.0
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,3,86.29333333333334,2,154,210,86.29333333333334,0.0
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,0,0,67,127.1,0.0
15579,2011-01-30 12:09:00,2011-01-30 12:09:00,1,199.6,0,0,218,199.6,1.0
15581,2010-12-08 14:38:00,2011-08-11 09:38:00,13,283.0746153846154,12,245,271,283.0746153846154,0.0
15582,2011-05-03 13:36:00,2011-08-31 14:52:00,2,270.755,1,120,125,270.755,1.0
15584,2011-06-30 16:39:00,2011-06-30 16:39:00,1,154.65,0,0,67,154.65,3.0
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,0,0,81,455.3,0.0
15587,2010-12-23 09:59:00,2011-07-20 11:00:00,2,228.42,1,209,256,228.42,2.0
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,3,159.51,2,54,215,159.51,0.0
15594,2011-04-19 10:08:00,2011-04-19 10:08:00,1,267.91,0,0,139,267.91,4.0
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,5,281.318,4,264,270,281.318,0.0
15599,2011-05-19 13:05:00,2011-05-19 13:05:00,1,448.83,0,0,109,448.83,1.0
15601,2010-12-02 10:39:00,2011-08-09 09:26:00,11,507.7690909090909,10,249,277,507.7690909090909,3.0
15602,2010-12-06 15:35:00,2011-05-23 12:35:00,5,108.59,4,167,273,108.59,4.0
15605,2010-12-01 13:38:00,2011-04-01 13:47:00,3,230.06000000000003,2,121,278,230.06000000000003,2.0
15606,2011-01-19 12:07:00,2011-08-12 15:00:00,8,304.9225,7,205,229,304.9225,1.0
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,104.76,0,0,241,104.76,0.0
15608,2011-08-11 09:56:00,2011-08-11 09:56:00,1,285.68,0,0,25,285.68,3.0
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,0,0,89,298.48,0.0
15611,2011-01-09 11:32:00,2011-08-28 10:40:00,8,118.39250000000001,7,230,239,118.39250000000001,5.0
15615,2010-12-15 16:21:00,2011-08-26 12:41:00,19,387.7815789473684,18,253,264,387.7815789473684,4.0
15618,2011-07-26 10:13:00,2011-07-26 10:13:00,1,222.831,0,0,41,222.831,3.0
15620,2010-12-16 14:34:00,2011-05-03 11:22:00,2,437.505,1,137,263,437.505,1.0
15622,2011-03-02 13:42:00,2011-05-26 14:09:00,5,520.4,4,85,187,520.4,4.0
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03,0,0,46,301.03,0.0
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,4,147.0325,3,139,161,147.0325,0.0
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,383.56499999999994,3,131,140,383.56499999999994,0.0
15626,2011-01-14 10:10:00,2011-01-14 10:10:00,1,281.88,0,0,234,281.88,1.0
15628,2010-12-08 09:51:00,2011-09-02 12:52:00,5,325.08000000000004,4,268,271,325.08000000000004,4.0
15630,2011-05-19 10:16:00,2011-05-19 10:16:00,1,396.86,0,0,109,396.86,1.0
15632,2011-03-10 08:29:00,2011-08-10 10:57:00,6,391.97333333333336,5,153,179,391.97333333333336,2.0
15636,2011-03-02 14:50:00,2011-03-02 14:50:00,1,306.7,0,0,187,306.7,1.0
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,0,0,39,425.32,0.0
15640,2010-12-02 15:40:00,2011-08-10 10:45:00,11,810.8490909090909,10,250,277,810.8490909090909,4.0
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,4,471.80000000000007,3,253,264,471.80000000000007,0.0
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,3,221.33333333333334,2,90,187,221.33333333333334,0.0
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,203.25,3,94,166,203.25,0.0
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,3,149.21333333333334,2,214,277,149.21333333333334,0.0
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,2,328.675,1,62,172,328.675,0.0
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,408.0,1,31,272,408.0,0.0
15651,2011-03-24 08:56:00,2011-03-24 08:56:00,1,227.32,0,0,165,227.32,2.0
15653,2011-08-16 09:50:00,2011-08-16 09:50:00,1,48.0,0,0,20,48.0,1.0
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.67,0,0,148,560.67,0.0
15656,2011-02-28 15:32:00,2011-06-14 13:48:00,3,187.87666666666667,2,105,189,187.87666666666667,1.0
15658,2010-12-02 10:53:00,2011-06-02 15:22:00,5,204.82,4,182,277,204.82,0.0
15660,2010-12-09 09:49:00,2011-07-27 09:14:00,6,147.39000000000001,5,229,270,147.39000000000001,3.0
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,2,154.89999999999998,1,21,243,154.89999999999998,0.0
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,0,0,11,138.14,0.0
15665,2011-04-10 15:09:00,2011-06-24 14:57:00,2,1121.005,1,74,148,1121.005,0.0
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,0,0,122,76.32000000000001,0.0
15669,2011-03-21 09:13:00,2011-08-28 11:19:00,3,188.51333333333332,2,160,168,188.51333333333332,1.0
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,1,173.05,0,0,201,173.05,0.0
15671,2011-03-14 09:37:00,2011-08-05 16:37:00,4,333.6225,3,144,175,333.6225,3.0
15673,2011-01-16 16:25:00,2011-07-06 10:15:00,3,701.4633333333333,2,170,232,701.4633333333333,1.0
15674,2011-03-30 09:19:00,2011-05-10 10:39:00,4,344.915,3,41,159,344.915,1.0
15675,2011-03-04 14:21:00,2011-07-07 19:14:00,2,112.695,1,125,185,112.695,1.0
15676,2011-03-01 10:19:00,2011-03-01 10:19:00,1,897.8,0,0,188,897.8,2.0
15679,2011-06-10 08:24:00,2011-07-08 13:31:00,2,130.13,1,28,88,130.13,2.0
15680,2010-12-08 14:43:00,2010-12-08 14:43:00,1,478.89,0,0,271,478.89,2.0
15681,2011-03-04 13:46:00,2011-06-09 16:34:00,3,234.40666666666667,2,97,185,234.40666666666667,2.0
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,193.75,0,0,22,193.75,0.0
15687,2011-01-13 15:13:00,2011-06-06 09:13:00,5,335.89,4,143,235,335.89,4.0
15689,2010-12-13 09:57:00,2011-08-12 09:37:00,2,127.05,1,241,266,127.05,0.0
15690,2011-08-31 11:40:00,2011-08-31 11:40:00,1,111.0,0,0,5,111.0,1.0
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,136.8,0,0,157,136.8,0.0
15694,2010-12-02 07:49:00,2011-06-16 16:06:00,9,367.3088888888889,8,196,278,367.3088888888889,5.0
15695,2011-03-18 08:31:00,2011-03-18 08:32:00,2,204.99,1,0,171,204.99,0.0
15696,2011-01-17 11:24:00,2011-05-03 11:34:00,6,272.98333333333335,5,106,231,272.98333333333335,2.0
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,2,348.34,1,1,78,348.34,0.0
15701,2011-08-21 12:36:00,2011-08-21 12:36:00,1,857.0,0,0,15,857.0,3.0
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,0,0,169,211.5,0.0
15704,2011-05-08 12:42:00,2011-07-22 13:35:00,4,573.405,3,75,120,573.405,0.0
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,0,0,106,143.1,0.0
15706,2011-08-15 14:32:00,2011-08-15 14:32:00,1,450.05,0,0,21,450.05,3.0
15708,2010-12-05 11:12:00,2011-07-24 12:20:00,6,450.0716666666667,5,231,274,450.0716666666667,1.0
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,133.25,0,0,188,133.25,0.0
15712,2011-02-25 11:32:00,2011-08-22 11:44:00,3,255.4366666666667,2,178,192,255.4366666666667,2.0
15713,2010-12-08 15:16:00,2011-07-19 13:34:00,2,178.35000000000002,1,222,271,178.35000000000002,0.0
15716,2010-12-05 12:26:00,2011-07-17 11:59:00,4,279.7025,3,223,274,279.7025,0.0
15717,2011-04-19 13:21:00,2011-04-19 13:21:00,1,150.3,0,0,139,150.3,0.0
15719,2011-01-06 12:31:00,2011-09-01 12:41:00,11,369.8790909090909,10,238,242,369.8790909090909,2.0
15722,2011-02-22 12:24:00,2011-08-23 11:30:00,3,474.93333333333334,2,181,195,474.93333333333334,2.0
15723,2010-12-10 11:12:00,2010-12-10 11:12:00,1,203.1,0,0,269,203.1,0.0
15724,2011-02-28 10:40:00,2011-05-22 14:40:00,2,109.125,1,83,189,109.125,0.0
15727,2010-12-15 15:47:00,2011-08-24 14:54:00,6,768.215,5,251,264,768.215,1.0
15729,2011-05-11 12:36:00,2011-05-11 12:36:00,1,85.0,0,0,117,85.0,0.0
15730,2011-05-17 12:43:00,2011-05-17 12:43:00,1,467.43,0,0,111,467.43,2.0
15732,2010-12-02 15:00:00,2011-05-11 14:24:00,2,147.06,1,159,277,147.06,0.0
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,0,0,187,162.3,0.0
15734,2011-05-23 14:59:00,2011-08-17 10:50:00,2,669.7250000000001,1,85,105,669.7250000000001,0.0
15737,2011-04-11 10:01:00,2011-07-15 12:33:00,5,179.586,4,95,147,179.586,3.0
15738,2010-12-02 12:50:00,2011-09-04 12:04:00,13,296.4192307692308,12,275,277,296.4192307692308,3.0
15743,2011-06-08 10:14:00,2011-08-18 12:43:00,2,217.025,1,71,89,217.025,2.0
15745,2011-04-17 13:04:00,2011-04-17 13:04:00,1,302.85,0,0,141,302.85,3.0
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,0,0,39,196.88,0.0
15747,2011-06-20 11:30:00,2011-08-11 14:04:00,2,274.735,1,52,77,274.735,1.0
15749,2011-01-11 12:55:00,2011-04-18 13:20:00,3,14844.766666666668,2,97,237,14844.766666666668,0.0
15750,2010-12-08 10:36:00,2011-06-22 12:16:00,4,277.4575,3,196,271,277.4575,4.0
15752,2010-12-02 09:43:00,2011-08-16 10:36:00,5,324.726,4,257,277,324.726,2.0
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,0,0,209,79.2,0.0
15754,2011-04-07 12:24:00,2011-04-07 12:24:00,1,91.8,0,0,151,91.8,2.0
15755,2011-02-18 11:53:00,2011-08-23 15:20:00,3,381.60999999999996,2,186,199,381.60999999999996,3.0
15756,2011-04-04 14:00:00,2011-07-10 11:19:00,3,121.61333333333334,2,96,154,121.61333333333334,1.0
15757,2011-05-06 11:40:00,2011-05-06 11:40:00,1,261.36,0,0,122,261.36,1.0
15759,2010-12-16 15:29:00,2011-05-05 15:13:00,3,84.34666666666668,2,139,263,84.34666666666668,0.0
